# timestamp,user_a,user_b,rssi
1436700,505,67,-51
1436700,514,31,-57
1436700,522,436,-50
1436700,531,250,-57
1436700,545,118,-48
1436700,598,251,-35
1437000,52,13,-46
1437000,67,15,-58
1437000,137,136,-52
1437000,237,133,-54
1437000,246,188,-50
1437000,249,240,-40
1437000,276,242,-56
1437000,288,169,-59
1437000,325,34,-54
1437000,325,292,-59
1437000,356,210,-56
1437000,372,190,-55
1437000,401,169,-56
1437000,441,238,-52
1437000,522,436,-56
1437000,535,205,-59
1437000,545,118,-47
1437000,591,177,-53
1437000,595,19,-56
1437000,617,368,-54
1437000,648,520,-58
1437300,52,13,-44
1437300,67,15,-55
1437300,100,15,-57
1437300,137,136,-37
1437300,276,242,-58
1437300,301,300,-56
1437300,324,191,-59
1437300,325,292,-59
1437300,344,100,-58
1437300,401,169,-57
1437300,421,373,-56
1437300,427,292,-57
1437300,427,325,-47
1437300,545,118,-52
1437300,595,19,-55
1437300,617,368,-54
1437300,661,545,-40
1437300,812,656,-59
1437600,52,13,-45
1437600,67,15,-52
1437600,100,15,-57
1437600,100,67,-59
1437600,137,136,-38
1437600,254,88,-59
1437600,276,242,-56
1437600,325,292,-59
1437600,344,100,-59
1437600,362,98,-57
1437600,384,13,-54
1437600,470,104,-59
1437600,522,436,-53
1437600,595,19,-50
1437600,643,140,-48
1437600,661,598,-37
1437600,678,470,-59
1437600,812,656,-50
1437900,100,67,-57
1437900,137,136,-39
1437900,176,146,-59
1437900,237,133,-56
1437900,275,217,-59
1437900,276,242,-55
1437900,470,104,-46
1437900,505,88,-55
1437900,522,436,-48
1437900,524,249,-54
1437900,545,118,-47
1437900,569,465,-56
1437900,591,177,-56
1437900,661,159,-35
1437900,678,275,-57
1437900,812,656,-48
1438200,52,13,-50
1438200,100,15,-59
1438200,100,67,-56
1438200,137,136,-37
1438200,237,133,-56
1438200,276,242,-58
1438200,325,292,-54
1438200,372,217,-55
1438200,494,164,-58
1438200,522,436,-53
1438200,535,229,-59
1438200,545,118,-48
1438200,619,200,-58
1438200,668,208,-53
1438200,812,656,-57
1438500,52,13,-35
1438500,67,15,-52
1438500,100,15,-59
1438500,137,136,-38
1438500,237,133,-58
1438500,276,242,-58
1438500,325,292,-54
1438500,356,210,-55
1438500,427,292,-45
1438500,427,325,-56
1438500,512,211,-48
1438500,522,436,-56
1438500,535,229,-54
1438500,545,118,-51
1438500,588,395,-49
1438500,595,19,-55
1438500,598,159,-42
1438500,598,455,-38
1438500,812,656,-56
1438800,67,15,-53
1438800,100,67,-59
1438800,137,136,-38
1438800,176,146,-58
1438800,356,210,-58
1438800,379,44,-53
1438800,427,292,-46
1438800,494,304,-53
1438800,505,88,-55
1438800,512,211,-50
1438800,535,229,-52
1438800,548,531,-56
1438800,569,465,-52
1438800,588,395,-48
1438800,678,470,-58
1438800,812,656,-56
1439100,67,15,-52
1439100,100,67,-57
1439100,137,136,-36
1439100,176,146,-58
1439100,190,74,-58
1439100,195,139,-59
1439100,237,133,-52
1439100,276,242,-59
1439100,379,44,-56
1439100,401,169,-56
1439100,427,292,-46
1439100,505,88,-54
1439100,505,254,-59
1439100,512,211,-50
1439100,522,436,-50
1439100,535,229,-57
1439100,569,465,-54
1439100,595,19,-50
1439100,600,63,-59
1439100,661,455,-52
1439100,678,470,-53
1439100,812,656,-54
1439400,52,13,-56
1439400,137,136,-39
1439400,176,146,-53
1439400,276,242,-56
1439400,319,91,-59
1439400,356,210,-53
1439400,427,292,-40
1439400,494,164,-59
1439400,505,88,-48
1439400,512,211,-48
1439400,522,436,-58
1439400,535,229,-56
1439400,588,395,-52
1439400,600,63,-57
1439400,648,243,-50
1439400,678,470,-58
1439700,52,13,-56
1439700,137,136,-34
1439700,211,79,-37
1439700,304,164,-59
1439700,309,34,-55
1439700,401,169,-54
1439700,427,292,-45
1439700,470,275,-59
1439700,494,164,-54
1439700,505,88,-48
1439700,512,211,-48
1439700,522,436,-59
1439700,535,229,-54
1439700,549,164,-58
1439700,588,395,-49
1439700,595,19,-54
1439700,617,368,-56
1439700,678,470,-52
1440000,52,13,-49
1440000,137,136,-46
1440000,175,119,-59
1440000,217,190,-59
1440000,237,133,-59
1440000,276,242,-59
1440000,309,34,-58
1440000,380,362,-55
1440000,401,169,-59
1440000,470,190,-57
1440000,505,88,-47
1440000,505,254,-58
1440000,512,211,-38
1440000,535,229,-58
1440000,580,441,-56
1440000,648,243,-36
1440000,678,470,-45
1440000,812,656,-55
1440300,52,13,-58
1440300,137,136,-47
1440300,176,146,-57
1440300,217,49,-57
1440300,237,133,-52
1440300,240,111,-59
1440300,276,242,-56
1440300,342,275,-59
1440300,382,218,-56
1440300,505,88,-53
1440300,512,211,-40
1440300,522,436,-56
1440300,535,229,-59
1440300,569,465,-52
1440300,595,19,-57
1440300,600,63,-57
1440300,617,368,-58
1440300,648,243,-38
1440300,678,470,-47
1440600,52,13,-56
1440600,100,67,-57
1440600,176,146,-53
1440600,237,133,-50
1440600,296,46,-48
1440600,356,210,-59
1440600,379,339,-58
1440600,382,218,-52
1440600,470,104,-59
1440600,505,88,-44
1440600,505,254,-59
1440600,512,211,-52
1440600,522,436,-57
1440600,535,229,-51
1440600,580,441,-53
1440600,595,19,-59
1440600,600,63,-59
1440600,639,474,-59
1440600,642,616,-58
1440600,648,243,-42
1440600,678,470,-52
1440900,217,49,-58
1440900,237,133,-53
1440900,288,169,-58
1440900,356,210,-59
1440900,382,218,-44
1440900,401,288,-38
1440900,468,116,-55
1440900,505,88,-50
1440900,512,211,-56
1440900,535,229,-57
1440900,549,164,-56
1440900,648,243,-46
1440900,678,470,-52
1441200,175,119,-55
1441200,296,79,-40
1441200,301,300,-59
1441200,304,164,-57
1441200,382,218,-54
1441200,401,288,-40
1441200,522,436,-59
1441200,531,250,-59
1441200,600,63,-59
1441200,678,470,-51
1441500,190,74,-57
1441500,382,218,-44
1441500,401,288,-41
1441500,531,250,-54
1441500,580,441,-56
1441500,648,243,-59
1441500,678,275,-59
1441500,682,46,-58
1441800,190,74,-58
1441800,237,133,-57
1441800,240,111,-57
1441800,276,242,-59
1441800,379,339,-54
1441800,382,218,-35
1441800,470,275,-54
1441800,522,436,-51
1441800,531,250,-58
1441800,569,465,-50
1441800,580,283,-59
1441800,580,441,-53
1441800,642,616,-56
1441800,678,275,-58
1441800,678,470,-54
1442100,237,133,-55
1442100,379,339,-52
1442100,382,218,-36
1442100,441,283,-56
1442100,470,275,-50
1442100,505,88,-52
1442100,522,436,-56
1442100,531,250,-59
1442100,535,229,-53
1442100,580,283,-54
1442100,601,340,-54
1442100,678,275,-59
1442100,678,470,-52
1442100,700,677,-51
1442400,204,64,-57
1442400,217,74,-56
1442400,237,133,-58
1442400,276,242,-59
1442400,324,230,-54
1442400,441,283,-57
1442400,470,275,-52
1442400,522,436,-53
1442400,528,96,-56
1442400,531,250,-50
1442400,535,229,-58
1442400,595,247,-57
1442400,634,221,-58
1442400,678,470,-49
1442700,274,61,-58
1442700,299,237,-56
1442700,356,210,-54
1442700,421,111,-53
1442700,470,104,-55
1442700,531,250,-50
1442700,547,409,-56
1442700,559,204,-59
1442700,595,19,-57
1442700,602,138,-58
1442700,634,221,-58
1443000,237,133,-52
1443000,301,300,-57
1443000,356,210,-56
1443000,376,114,-59
1443000,379,339,-57
1443000,382,218,-59
1443000,535,229,-59
1443000,580,283,-57
1443000,595,19,-55
1443300,176,146,-52
1443300,211,201,-59
1443300,237,133,-57
1443300,356,210,-57
1443300,376,114,-58
1443300,382,218,-58
1443300,505,88,-55
1443300,512,211,-58
1443300,535,229,-57
1443300,634,221,-58
1443600,175,119,-54
1443600,211,46,-59
1443600,244,12,-59
1443600,276,242,-58
1443600,356,210,-52
1443600,376,114,-58
1443600,382,218,-57
1443600,512,211,-55
1443600,559,64,-58
1443600,812,179,-52
1443900,137,136,-57
1443900,175,119,-58
1443900,211,201,-56
1443900,229,205,-52
1443900,356,210,-54
1443900,376,114,-59
1443900,422,0,-58
1443900,522,436,-58
1443900,535,229,-59
1443900,559,64,-59
1443900,658,183,-56
1444200,211,201,-58
1444200,237,133,-55
1444200,299,237,-58
1444200,356,210,-58
1444200,382,218,-57
1444200,512,201,-54
1444200,512,211,-51
1444200,601,340,-59
1444200,661,122,-40
1444500,299,133,-58
1444500,356,210,-46
1444500,401,372,-57
1444500,512,211,-54
1444500,657,243,-56
1444800,137,136,-58
1444800,176,52,-53
1444800,198,152,-59
1444800,237,133,-57
1444800,356,210,-45
1444800,382,218,-59
1444800,414,335,-58
1444800,512,211,-52
1444800,550,311,-59
1444800,601,340,-56
1445100,100,52,-58
1445100,211,201,-56
1445100,356,210,-44
1445100,382,218,-59
1445100,414,335,-54
1445100,476,15,-53
1445100,582,191,-51
1445100,601,340,-55
1445100,657,243,-56
1445400,198,152,-56
1445400,237,133,-58
1445400,280,15,-56
1445400,299,237,-58
1445400,379,339,-58
1445400,414,335,-55
1445400,415,100,-59
1445400,474,378,-58
1445400,512,211,-58
1445400,560,373,-58
1445400,657,217,-54
1445400,657,243,-39
1445700,211,201,-55
1445700,237,133,-56
1445700,280,15,-57
1445700,324,88,-55
1445700,356,210,-46
1445700,382,218,-58
1445700,560,373,-59
1446000,100,88,-55
1446000,280,15,-59
1446000,356,210,-45
1446000,382,218,-57
1446000,461,283,-54
1446000,485,12,-57
1446000,512,211,-50
1446000,560,144,-57
1446300,299,237,-53
1446300,356,210,-44
1446300,382,218,-59
1446300,512,211,-54
1446600,299,237,-57
1446600,512,211,-56
1446600,560,144,-59
1446900,280,15,-59
1446900,356,210,-45
1446900,414,335,-57
1446900,472,344,-57
1446900,512,211,-52
1446900,700,677,-57
1447200,299,237,-52
1447200,414,335,-58
1447200,512,211,-52
1447200,700,677,-55
1447500,243,207,-59
1447500,263,12,-58
1447500,280,15,-59
1447500,356,210,-45
1447500,700,677,-56
1447800,356,210,-44
1447800,700,677,-55
1448100,280,15,-50
1448100,356,210,-42
1448100,382,218,-57
1448100,414,335,-57
1448100,558,276,-54
1448100,688,405,-48
1448400,263,12,-58
1448400,324,100,-54
1448400,356,210,-44
1448400,382,218,-57
1448400,657,207,-53
1448400,657,243,-58
1448700,356,210,-38
1448700,382,218,-56
1448700,414,335,-55
1448700,542,448,-53
1448700,657,207,-58
1448700,657,243,-55
1449000,27,6,-50
1449000,91,90,-52
1449000,243,207,-53
1449000,382,218,-40
1449000,416,183,-53
1449000,486,122,-54
1449000,491,422,-57
1449000,657,207,-58
1449000,657,243,-57
1449300,27,6,-46
1449300,91,90,-52
1449300,280,15,-58
1449300,356,210,-40
1449300,382,218,-41
1449300,416,183,-51
1449300,474,4,-58
1449300,528,147,-59
1449300,595,19,-59
1449300,657,207,-54
1449600,356,210,-41
1449600,382,218,-41
1449600,416,183,-52
1449600,657,207,-59
1449600,657,243,-59
1449900,356,210,-39
1449900,382,218,-47
1449900,416,183,-53
1449900,528,147,-58
1449900,595,19,-58
1449900,682,158,-59
1450200,91,90,-52
1450200,356,210,-42
1450200,382,218,-35
1450200,416,183,-57
1450200,528,147,-56
1450200,657,207,-52
1450500,382,218,-34
1450500,657,207,-58
1450800,335,278,-59
1450800,472,344,-56
1450800,528,147,-56
1450800,657,207,-54
1450800,682,158,-59
1451100,13,11,-57
1451100,280,15,-58
1451100,382,218,-54
1451100,418,122,-48
1451100,485,12,-57
1451100,491,208,-53
1451100,657,207,-53
1451400,243,207,-53
1451400,472,344,-57
1451400,491,208,-51
1451400,575,215,-55
1451400,657,207,-52
1451700,13,11,-59
1451700,186,52,-58
1451700,243,207,-57
1451700,472,344,-54
1451700,657,207,-52
1451700,657,243,-57
1452000,243,207,-58
1452000,657,207,-55
1452000,657,243,-56
1452300,373,144,-46
1452300,382,218,-59
1452300,657,207,-53
1452600,243,207,-58
1452600,263,12,-58
1452600,373,144,-50
1452600,382,218,-58
1452600,657,207,-53
1452600,657,243,-57
1452900,280,15,-57
1452900,373,144,-43
1452900,382,218,-58
1452900,491,208,-46
1453200,373,14,-59
1453200,373,144,-43
1453200,560,373,-57
1453500,263,12,-59
1453500,280,15,-57
1453500,373,144,-41
1453500,492,13,-58
1453500,657,243,-54
1453800,373,144,-44
1453800,382,218,-55
1453800,491,208,-49
1453800,521,268,-54
1453800,657,243,-58
1453800,682,158,-53
1454100,373,144,-51
1454100,446,85,-52
1454100,528,147,-51
1454100,682,158,-46
1454400,424,325,-57
1454400,446,85,-58
1454400,491,208,-58
1454400,528,147,-48
1454400,535,149,-57
1454400,682,158,-50
1454700,373,144,-52
1454700,472,280,-49
1454700,491,208,-58
1454700,492,13,-59
1454700,522,436,-58
1454700,528,147,-50
1454700,619,107,-54
1454700,682,158,-55
1455000,373,144,-51
1455000,485,12,-46
1455000,491,208,-54
1455000,492,13,-48
1455000,528,147,-49
1455000,682,158,-56
1455300,373,144,-48
1455300,485,12,-58
1455300,491,208,-58
1455300,492,13,-47
1455300,521,268,-58
1455300,528,147,-50
1455300,569,465,-53
1455300,682,158,-40
1455600,373,144,-50
1455600,446,85,-55
1455600,491,208,-55
1455600,589,539,-50
1455600,682,158,-45
1455900,528,147,-46
1455900,682,158,-47
1456200,446,85,-54
1456200,528,147,-41
1456200,682,158,-44
1456500,396,129,-58
1456500,522,436,-55
1456500,682,158,-47
1456800,324,88,-55
1456800,424,325,-47
1456800,454,259,-58
1456800,470,412,-58
1456800,522,436,-46
1456800,528,147,-49
1457100,148,52,-59
1457100,470,412,-43
1457100,491,208,-58
1457100,522,436,-46
1457100,528,147,-56
1457100,682,158,-53
1457400,470,412,-38
1457400,522,436,-48
1457400,528,147,-50
1457400,682,158,-42
1457700,91,90,-59
1457700,373,14,-58
1457700,528,147,-54
1457700,657,243,-57
1457700,682,158,-47
1458000,376,114,-48
1458000,470,412,-57
1458000,485,12,-52
1458000,485,263,-54
1458000,528,147,-53
1458000,589,373,-55
1458000,682,158,-44
1458300,470,412,-35
1458300,522,436,-47
1458300,528,147,-58
1458300,682,158,-54
1458600,49,48,-51
1458600,382,218,-52
1458600,470,412,-36
1458600,485,12,-51
1458600,485,263,-51
1458600,522,436,-50
1458600,682,158,-52
1458900,382,218,-51
1458900,522,436,-49
1459200,382,218,-52
1459200,485,12,-52
1459200,522,436,-50
1459200,682,158,-50
1459500,237,133,-51
1459500,382,218,-50
1459500,682,158,-47
1459800,237,133,-52
1459800,396,345,-56
1459800,657,217,-59
1460100,237,133,-49
1460100,382,218,-55
1460100,454,221,-56
1460100,485,12,-54
1460100,560,14,-59
1460100,589,14,-56
1460100,657,217,-55
1460100,682,158,-48
1460400,237,133,-48
1460400,382,218,-59
1460400,485,12,-55
1460400,521,268,-54
1460400,589,144,-53
1460400,657,217,-55
1460400,682,158,-49
1460700,91,90,-56
1460700,237,133,-51
1460700,243,217,-54
1460700,401,243,-59
1460700,485,12,-58
1460700,521,268,-57
1460700,588,76,-58
1460700,682,158,-43
1461000,237,133,-53
1461000,263,12,-54
1461000,485,12,-47
1461000,589,144,-53
1461000,682,158,-43
1461300,91,90,-55
1461300,237,133,-48
1461300,382,218,-52
1461300,485,12,-59
1461300,657,243,-56
1461600,237,133,-53
1461600,243,217,-58
1461600,382,218,-58
1461600,589,144,-55
1461600,657,217,-55
1461900,237,133,-57
1461900,382,218,-53
1461900,454,221,-50
1461900,485,12,-59
1461900,589,144,-53
1461900,657,217,-58
1461900,682,158,-48
1462200,449,47,-53
1462200,512,36,-47
1462200,568,357,-56
1462200,657,217,-55
1462500,237,133,-58
1462500,449,47,-53
1462500,485,263,-59
1462500,617,279,-55
1462500,657,217,-50
1462800,237,133,-56
1462800,243,217,-56
1462800,617,279,-59
1463100,47,46,-47
1463100,137,136,-57
1463100,148,44,-59
1463100,237,133,-59
1463100,401,371,-50
1463100,485,263,-59
1463100,512,36,-55
1463100,657,243,-43
1463400,47,46,-55
1463400,237,133,-52
1463400,243,217,-51
1463400,401,371,-55
1463400,485,263,-57
1463400,512,36,-57
1463400,657,217,-54
1463700,47,46,-50
1463700,237,133,-51
1463700,243,217,-58
1463700,485,263,-54
1463700,512,36,-59
1464000,47,46,-54
1464000,485,263,-52
1464300,47,46,-51
1464300,144,4,-54
1464300,176,144,-58
1464300,243,217,-59
1464300,454,259,-59
1464300,485,263,-50
1464300,521,268,-59
1464300,560,14,-56
1464300,560,144,-56
1464600,47,46,-54
1464600,273,235,-58
1464600,401,52,-58
1464600,401,373,-48
1464600,485,263,-51
1464600,560,52,-52
1464600,588,76,-50
1464900,47,46,-58
1464900,243,217,-57
1464900,485,263,-52
1464900,512,36,-52
1464900,682,349,-52
1465200,47,46,-51
1465200,137,136,-35
1465200,190,166,-50
1465200,243,217,-55
1465200,418,415,-50
1465200,462,55,-58
1465200,492,57,-50
1465500,47,46,-54
1465500,137,136,-37
1465500,190,166,-58
1465500,494,299,-56
1465500,512,36,-54
1465500,521,268,-53
1465500,560,144,-59
1465800,137,136,-36
1465800,144,14,-57
1465800,301,37,-55
1465800,373,144,-58
1465800,589,560,-59
1466100,137,136,-37
1466100,324,100,-59
1466400,137,136,-36
1466400,521,268,-52
1466400,531,250,-52
1466400,553,343,-51
1466400,560,373,-54
1466400,651,22,-54
1466400,657,598,-53
1466700,137,136,-37
1466700,180,23,-40
1466700,301,243,-56
1466700,348,37,-53
1466700,401,243,-59
1466700,472,301,-58
1466700,512,36,-50
1466700,657,598,-53
1467000,137,136,-37
1467000,144,4,-59
1467000,301,176,-54
1467000,454,344,-46
1467000,492,57,-42
1467000,512,36,-46
1467000,512,47,-59
1467000,560,378,-57
1467300,137,136,-35
1467300,180,23,-56
1467300,348,344,-56
1467300,378,190,-56
1467300,485,378,-53
1467300,485,401,-43
1467300,486,282,-54
1467300,491,208,-56
1467300,494,57,-48
1467300,512,36,-46
1467300,666,540,-58
1467600,137,136,-38
1467600,190,176,-59
1467600,373,14,-51
1467600,378,37,-51
1467600,491,208,-57
1467600,494,57,-57
1467600,512,273,-57
1467600,598,454,-52
1467900,137,136,-39
1467900,176,52,-59
1467900,180,23,-59
1467900,348,344,-48
1467900,494,57,-44
1467900,560,36,-54
1468200,137,136,-33
1468200,560,512,-50
1468500,137,136,-37
1468500,301,37,-52
1468500,494,57,-37
1468500,512,36,-47
1468500,540,190,-52
1468500,559,250,-59
1468500,560,36,-54
1468500,560,512,-41
1468800,137,136,-34
1468800,403,268,-52
1468800,472,401,-59
1468800,494,57,-47
1468800,559,250,-54
1468800,560,512,-52
1468800,636,301,-58
1468800,657,176,-49
1468800,677,207,-56
1469100,137,136,-37
1469100,259,221,-56
1469100,357,3,-56
1469100,403,268,-59
1469100,446,85,-59
1469100,485,263,-49
1469100,494,57,-45
1469100,512,36,-43
1469100,589,144,-56
1469100,642,616,-57
1469400,137,136,-35
1469400,268,186,-44
1469400,348,37,-56
1469400,357,3,-52
1469400,494,57,-50
1469400,642,616,-54
1469700,137,136,-35
1469700,299,237,-47
1469700,357,3,-53
1469700,418,4,-56
1469700,491,208,-50
1469700,642,616,-41
1469700,682,401,-56
1470000,137,136,-33
1470000,299,180,-57
1470000,299,237,-59
1470000,357,3,-52
1470000,418,4,-57
1470000,491,208,-55
1470000,494,57,-59
1470000,677,401,-58
1470300,137,136,-36
1470300,357,3,-55
1470300,378,52,-51
1470300,418,52,-56
1470300,491,208,-54
1470600,137,136,-35
1470600,268,263,-57
1470600,301,37,-58
1470600,357,3,-55
1470600,491,208,-58
1470900,137,136,-33
1470900,190,52,-56
1470900,299,237,-39
1470900,357,3,-52
1470900,378,301,-58
1470900,491,208,-57
1470900,642,616,-56
1471200,137,136,-37
1471200,357,3,-53
1471200,378,52,-59
1471200,491,208,-52
1471200,540,100,-53
1471200,540,122,-59
1471200,550,401,-57
1471200,558,276,-54
1471500,137,136,-36
1471500,237,133,-49
1471500,357,3,-54
1471500,485,401,-57
1471500,532,47,-58
1471500,682,485,-53
1471800,137,136,-38
1471800,357,3,-53
1471800,378,37,-54
1471800,472,324,-57
1472100,137,136,-36
1472100,378,37,-52
1472100,418,4,-51
1472400,137,136,-34
1472400,357,3,-56
1472400,373,133,-54
1472400,373,237,-46
1472700,137,136,-37
1472700,259,100,-55
1472700,357,3,-53
1472700,532,373,-42
1473000,137,136,-35
1473000,357,3,-56
1473000,412,235,-58
1473000,568,47,-59
1473000,687,133,-59
1473300,137,136,-35
1473300,357,3,-57
1473300,485,180,-56
1473600,137,136,-36
1473600,357,3,-54
1473600,378,88,-57
1473900,137,136,-34
1473900,190,100,-59
1473900,348,37,-52
1473900,357,3,-54
1473900,378,301,-53
1473900,446,85,-54
1474200,137,136,-35
1474200,299,237,-48
1474200,378,88,-59
1474200,401,190,-55
1474200,412,235,-58
1474200,418,52,-50
1474500,137,136,-37
1474500,259,221,-58
1474500,348,37,-56
1474500,357,3,-54
1474500,598,301,-59
1474500,682,221,-59
1474800,137,136,-37
1474800,259,221,-56
1474800,348,37,-50
1474800,357,3,-54
1474800,412,235,-56
1475100,137,136,-37
1475100,259,221,-53
1475100,357,3,-53
1475400,137,136,-36
1475400,148,44,-55
1475400,357,3,-58
1475400,491,208,-57
1475400,532,52,-46
1475700,137,136,-35
1475700,357,3,-55
1475700,682,531,-59
1475700,682,598,-58
1476000,137,136,-37
1476000,180,47,-56
1476000,357,3,-55
1476300,137,136,-37
1476300,357,3,-53
1476300,401,190,-46
1476600,137,136,-34
1476600,357,3,-54
1476600,378,52,-50
1476600,598,52,-52
1476900,137,136,-34
1476900,250,47,-49
1476900,357,3,-55
1476900,598,52,-48
1477200,137,136,-35
1477200,221,144,-54
1477200,357,3,-53
1477200,598,348,-59
1477500,137,136,-34
1477500,357,3,-54
1477500,682,401,-54
1477800,137,136,-35
1477800,299,237,-58
1477800,357,3,-54
1478100,137,136,-34
1478100,357,3,-58
1478100,401,190,-59
1478400,137,136,-35
1478400,221,144,-53
1478400,357,3,-55
1478700,137,136,-38
1478700,299,237,-52
1478700,357,3,-54
1478700,531,250,-52
1479000,137,136,-36
1479000,237,144,-53
1479000,299,237,-53
1479000,357,3,-53
1479000,449,47,-52
1479000,531,250,-55
1479300,137,136,-36
1479300,301,300,-58
1479300,357,3,-55
1479300,531,250,-52
1479600,137,136,-35
1479600,250,166,-58
1479600,299,47,-55
1479600,357,3,-56
