v54,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v97,v121,v126,v142,v143,v145,v208,v211,v170,v184,v185,v198,v226,v261_ppp,country
4.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,4.0,1.0,10.0,5.0,4.0,4.0,4.0,1.0,3.0,1.0,1.0,1996.0,0.284048992,Albania
7.0,1.0,1.0,1.0,1.0,10.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0,4.0,4.0,3.0,10.0,5.0,4.0,3.0,2.0,3.0,5.0,10.0,1.0,1980.0,0.284048992,Albania
4.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,5.0,9.0,1.0,10.0,3.0,3.0,3.0,10.0,1.0,3.0,2.0,5.0,1.0,3.0,7.0,4.0,1979.0,0.47219601,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,9.0,1.0,8.0,3.0,4.0,1.0,10.0,1.0,3.0,2.0,5.0,1.0,4.0,1.0,10.0,1972.0,0.638935604,Albania
2.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,4.0,3.0,10.0,2.0,4.0,3.0,5.0,1.0,3.0,5.0,1.0,1954.0,0.857570739,Albania
6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,3.0,3.0,3.0,10.0,4.0,3.0,2.0,5.0,2.0,3.0,3.0,3.0,1956.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,7.0,4.0,2.0,1.0,5.0,1.0,4.0,3.0,7.0,1978.0,0.284048992,Albania
4.0,6.0,9.0,3.0,1.0,1.0,4.0,6.0,1.0,1.0,2.0,9.0,1.0,10.0,1.0,1.0,4.0,4.0,1.0,10.0,7.0,2.0,5.0,5.0,1.0,4.0,10.0,1.0,1994.0,0.94763806,Albania
4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,1.0,1.0,10.0,5.0,1.0,10.0,2.0,4.0,3.0,10.0,5.0,4.0,1.0,5.0,1.0,5.0,10.0,1.0,1953.0,0.47219601,Albania
4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,4.0,3.0,10.0,5.0,3.0,2.0,5.0,1.0,4.0,10.0,1.0,1976.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,10.0,3.0,2.0,1.0,5.0,2.0,4.0,10.0,1.0,1994.0,0.94763806,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,4.0,4.0,3.0,10.0,8.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,1943.0,0.284048992,Albania
7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,4.0,3.0,10.0,4.0,4.0,1.0,5.0,1.0,4.0,10.0,1.0,1963.0,0.857570739,Albania
4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,2.0,2.0,2.0,10.0,2.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,1952.0,0.284048992,Albania
4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,10.0,6.0,3.0,4.0,5.0,1.0,4.0,4.0,1.0,1991.0,0.284048992,Albania
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,3.0,3.0,10.0,6.0,1.0,2.0,5.0,1.0,5.0,4.0,1.0,1941.0,0.94763806,Albania
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0,4.0,2.0,10.0,6.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,1958.0,0.094340588,Albania
4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,2.0,3.0,3.0,10.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,1985.0,0.94763806,Albania
7.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,4.0,3.0,10.0,7.0,1.0,1.0,5.0,1.0,4.0,10.0,1.0,1956.0,3.468613957,Albania
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,10.0,7.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,1972.0,0.94763806,Albania
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,4.0,1.0,1.0,1.0,5.0,10.0,10.0,1983.0,0.284048992,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,9.0,1.0,2.0,10.0,1.0,1.0,4.0,4.0,4.0,10.0,6.0,4.0,4.0,4.0,1.0,5.0,10.0,1.0,1987.0,1.893519561,Albania
7.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,10.0,1.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,1976.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,4.0,3.0,10.0,4.0,4.0,2.0,2.0,1.0,4.0,8.0,1.0,2000.0,1.893519561,Albania
4.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,4.0,4.0,10.0,1.0,4.0,5.0,5.0,3.0,3.0,10.0,10.0,1967.0,0.47219601,Albania
5.0,2.0,2.0,1.0,2.0,1.0,6.0,9.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,7.0,4.0,3.0,3.0,10.0,4.0,4.0,1.0,5.0,1.0,3.0,6.0,1.0,1975.0,0.638935604,Albania
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,4.0,2.0,2.0,10.0,5.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1989.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,4.0,2.0,10.0,5.0,4.0,1.0,5.0,1.0,3.0,9.0,1.0,1955.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,2.0,1.0,8.0,9.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,3.0,3.0,3.0,10.0,7.0,4.0,1.0,5.0,1.0,4.0,4.0,2.0,1937.0,0.857570739,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,10.0,5.0,1.0,4.0,5.0,1.0,3.0,2.0,10.0,1974.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,4.0,4.0,10.0,2.0,1.0,1.0,2.0,2.0,3.0,10.0,5.0,1963.0,0.284048992,Albania
3.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,10.0,1.0,1.0,4.0,4.0,4.0,10.0,2.0,2.0,5.0,5.0,2.0,4.0,10.0,1.0,1987.0,4.413678812,Albania
2.0,1.0,1.0,5.0,1.0,10.0,1.0,10.0,10.0,1.0,10.0,1.0,1.0,6.0,1.0,1.0,4.0,4.0,3.0,10.0,3.0,3.0,1.0,2.0,1.0,5.0,10.0,4.0,1997.0,0.857570739,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,10.0,5.0,4.0,4.0,5.0,1.0,5.0,10.0,7.0,1977.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,2.0,10.0,5.0,2.0,2.0,5.0,1.0,5.0,10.0,1.0,1978.0,0.94763806,Albania
4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,10.0,4.0,4.0,2.0,10.0,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,1937.0,0.284048992,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,3.0,3.0,10.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,1.0,1982.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,4.0,3.0,10.0,1.0,4.0,1.0,5.0,1.0,4.0,10.0,1.0,1960.0,0.094340588,Albania
6.0,4.0,5.0,5.0,1.0,1.0,1.0,10.0,10.0,1.0,4.0,1.0,7.0,1.0,1.0,1.0,4.0,4.0,2.0,10.0,7.0,4.0,3.0,5.0,2.0,3.0,1.0,1.0,1980.0,0.094340588,Albania
4.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,3.0,3.0,10.0,4.0,2.0,3.0,5.0,1.0,4.0,10.0,1.0,1973.0,1.893519561,Albania
2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,5.0,2.0,4.0,3.0,10.0,6.0,4.0,3.0,3.0,1.0,5.0,10.0,1.0,1982.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,10.0,5.0,10.0,10.0,5.0,5.0,5.0,7.0,10.0,1.0,3.0,4.0,4.0,4.0,10.0,5.0,4.0,2.0,5.0,2.0,5.0,10.0,1.0,1993.0,0.284048992,Albania
4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,2.0,4.0,2.0,10.0,8.0,4.0,2.0,4.0,1.0,5.0,10.0,1.0,1967.0,0.284048992,Albania
4.0,1.0,3.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,2.0,8.0,1.0,3.0,1.0,1.0,1.0,4.0,4.0,1.0,1951.0,1.893519561,Albania
3.0,1.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,7.0,1.0,9.0,1.0,3.0,4.0,4.0,2.0,10.0,3.0,4.0,1.0,2.0,1.0,5.0,3.0,1.0,1997.0,1.573384061,Albania
3.0,1.0,1.0,1.0,1.0,10.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,4.0,4.0,4.0,10.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,1972.0,0.94763806,Albania
4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,4.0,4.0,2.0,10.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1957.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,10.0,4.0,4.0,5.0,5.0,1.0,1.0,6.0,4.0,1987.0,0.94763806,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,10.0,8.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,1983.0,0.638935604,Albania
7.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,10.0,1.0,4.0,5.0,5.0,2.0,4.0,1.0,10.0,1990.0,4.413678812,Albania
7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,3.0,4.0,3.0,10.0,8.0,4.0,1.0,5.0,1.0,5.0,10.0,1.0,1971.0,0.094340588,Albania
4.0,1.0,1.0,2.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,4.0,3.0,3.0,10.0,6.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,1950.0,0.284048992,Albania
4.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,4.0,4.0,4.0,10.0,1.0,3.0,1.0,5.0,1.0,4.0,9.0,3.0,1963.0,0.284048992,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,10.0,4.0,4.0,2.0,10.0,1.0,1.0,1.0,5.0,1.0,5.0,10.0,1.0,1982.0,0.47219601,Albania
7.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,4.0,4.0,3.0,10.0,2.0,4.0,4.0,5.0,1.0,3.0,9.0,1.0,1964.0,0.094340588,Albania
7.0,1.0,1.0,1.0,1.0,6.0,5.0,7.0,6.0,2.0,1.0,1.0,1.0,10.0,1.0,3.0,4.0,4.0,3.0,10.0,1.0,4.0,3.0,4.0,1.0,4.0,10.0,1.0,1978.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,8.0,4.0,4.0,3.0,10.0,2.0,4.0,4.0,3.0,1.0,4.0,3.0,1.0,1995.0,1.573384061,Albania
7.0,1.0,8.0,1.0,1.0,1.0,2.0,10.0,8.0,1.0,7.0,1.0,1.0,10.0,1.0,1.0,3.0,3.0,1.0,7.0,5.0,3.0,2.0,2.0,2.0,4.0,5.0,1.0,1999.0,0.94763806,Albania
4.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,10.0,10.0,1.0,5.0,2.0,4.0,1.0,10.0,10.0,2.0,2.0,5.0,1.0,5.0,10.0,1.0,1963.0,0.094340588,Albania
4.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,4.0,4.0,3.0,10.0,5.0,3.0,2.0,5.0,2.0,3.0,8.0,1.0,1977.0,0.094340588,Albania
3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,4.0,10.0,8.0,4.0,1.0,5.0,1.0,5.0,10.0,1.0,1983.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0,1.0,1968.0,1.573384061,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,3.0,3.0,10.0,4.0,1.0,2.0,5.0,1.0,5.0,10.0,1.0,1946.0,1.573384061,Albania
3.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,8.0,1.0,1.0,1.0,1.0,10.0,5.0,1.0,3.0,4.0,4.0,10.0,1.0,4.0,4.0,5.0,1.0,5.0,10.0,1.0,1978.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,2.0,10.0,7.0,3.0,1.0,5.0,1.0,5.0,10.0,1.0,1957.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,4.0,4.0,2.0,10.0,5.0,3.0,4.0,5.0,1.0,4.0,9.0,1.0,1980.0,0.094340588,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,10.0,7.0,3.0,1.0,5.0,1.0,4.0,3.0,1.0,1977.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,10.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,1948.0,0.47219601,Albania
5.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,1.0,4.0,4.0,4.0,3.0,10.0,3.0,4.0,3.0,5.0,1.0,3.0,5.0,2.0,1965.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,10.0,7.0,2.0,2.0,4.0,1.0,5.0,10.0,1.0,1943.0,0.857570739,Albania
7.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,5.0,10.0,4.0,2.0,2.0,8.0,7.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,1952.0,0.284048992,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,4.0,3.0,10.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1949.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,10.0,8.0,5.0,1.0,1.0,1.0,1.0,8.0,8.0,1.0,5.0,3.0,3.0,3.0,10.0,8.0,4.0,1.0,5.0,1.0,4.0,4.0,1.0,1945.0,0.638935604,Albania
7.0,1.0,1.0,7.0,1.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,10.0,7.0,4.0,5.0,5.0,1.0,5.0,2.0,1.0,1993.0,1.573384061,Albania
7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,1.0,4.0,4.0,3.0,10.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,1.0,1982.0,0.47219601,Albania
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,10.0,3.0,3.0,1.0,5.0,1.0,5.0,10.0,1.0,1943.0,0.47219601,Albania
7.0,1.0,6.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0,4.0,4.0,3.0,10.0,6.0,4.0,2.0,5.0,1.0,3.0,8.0,1.0,1955.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,4.0,4.0,2.0,10.0,8.0,4.0,4.0,4.0,1.0,5.0,9.0,1.0,1968.0,0.857570739,Albania
4.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,10.0,1.0,3.0,1.0,1.0,1.0,3.0,6.0,5.0,1961.0,1.573384061,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,10.0,1.0,4.0,1.0,5.0,1.0,1.0,10.0,10.0,1950.0,0.638935604,Albania
3.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,10.0,8.0,4.0,1.0,1.0,1.0,5.0,7.0,1.0,1952.0,1.573384061,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,10.0,2.0,2.0,3.0,5.0,1.0,5.0,10.0,1.0,1978.0,0.094340588,Albania
7.0,1.0,1.0,1.0,1.0,6.0,5.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.0,4.0,4.0,10.0,1.0,4.0,4.0,5.0,1.0,3.0,10.0,1.0,1969.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,10.0,1.0,1.0,1.0,4.0,2.0,10.0,1.0,4.0,1.0,5.0,1.0,3.0,10.0,1.0,1957.0,4.413678812,Albania
2.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,9.0,3.0,4.0,2.0,10.0,1.0,3.0,4.0,5.0,1.0,5.0,9.0,1.0,1955.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,4.0,4.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,10.0,1980.0,1.573384061,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,5.0,4.0,4.0,3.0,10.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1961.0,1.573384061,Albania
4.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,4.0,3.0,10.0,10.0,2.0,4.0,3.0,1.0,3.0,1.0,10.0,1974.0,0.47219601,Albania
7.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,4.0,2.0,10.0,2.0,3.0,1.0,2.0,1.0,4.0,7.0,1.0,1938.0,0.638935604,Albania
4.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,10.0,10.0,1.0,10.0,4.0,4.0,4.0,10.0,1.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,1973.0,0.638935604,Albania
4.0,8.0,6.0,1.0,1.0,1.0,6.0,8.0,7.0,1.0,1.0,1.0,8.0,10.0,10.0,6.0,2.0,2.0,2.0,10.0,7.0,3.0,4.0,2.0,1.0,4.0,4.0,1.0,1998.0,1.573384061,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,10.0,3.0,4.0,4.0,5.0,1.0,3.0,10.0,2.0,1976.0,0.284048992,Albania
4.0,3.0,3.0,4.0,10.0,1.0,4.0,5.0,1.0,1.0,4.0,3.0,1.0,8.0,1.0,1.0,1.0,4.0,4.0,10.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1989.0,4.413678812,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,3.0,2.0,10.0,6.0,2.0,1.0,5.0,1.0,5.0,10.0,1.0,1946.0,0.94763806,Albania
7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,5.0,3.0,4.0,3.0,10.0,2.0,4.0,5.0,5.0,1.0,4.0,7.0,1.0,1975.0,0.47219601,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,3.0,1.0,10.0,5.0,4.0,1.0,5.0,1.0,4.0,10.0,1.0,1998.0,0.638935604,Albania
3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,2.0,3.0,3.0,10.0,6.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,1965.0,0.094340588,Albania
7.0,1.0,2.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,1.0,1.0,3.0,4.0,3.0,10.0,1.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1992.0,0.94763806,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,10.0,3.0,4.0,4.0,5.0,1.0,3.0,3.0,10.0,1960.0,0.284048992,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,4.0,4.0,2.0,10.0,1.0,3.0,1.0,5.0,1.0,4.0,10.0,1.0,1962.0,0.47219601,Albania
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,10.0,9.0,3.0,3.0,5.0,1.0,3.0,4.0,1.0,1985.0,0.094340588,Albania
4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,6.0,1.0,4.0,3.0,4.0,3.0,10.0,3.0,4.0,3.0,5.0,2.0,5.0,10.0,1.0,1965.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,4.0,4.0,4.0,4.0,10.0,5.0,2.0,5.0,5.0,3.0,3.0,1.0,1.0,1987.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,8.0,5.0,4.0,3.0,5.0,1.0,4.0,5.0,5.0,1981.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,10.0,1.0,4.0,4.0,10.0,1.0,4.0,1.0,5.0,1.0,5.0,4.0,1.0,1954.0,0.638935604,Albania
7.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,10.0,5.0,3.0,5.0,5.0,1.0,5.0,10.0,1.0,1979.0,0.47219601,Albania
7.0,1.0,1.0,1.0,5.0,10.0,4.0,5.0,10.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,4.0,4.0,3.0,10.0,5.0,4.0,4.0,5.0,1.0,3.0,10.0,1.0,1987.0,0.857570739,Albania
7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,3.0,10.0,5.0,3.0,1.0,5.0,1.0,4.0,5.0,1.0,1951.0,0.857570739,Albania
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,10.0,1.0,4.0,1.0,5.0,1.0,5.0,10.0,1.0,1983.0,0.638935604,Albania
